"status","network","netmask","nexthop","metric","locprf","weight","path","origin"
"*","1.23.129.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.129.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.130.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.130.0","23","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.130.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.130.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.131.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.131.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.132.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.132.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.134.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.134.0","23","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.134.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.134.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.135.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.135.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.136.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.136.0","22","200.219.145.23",NA,NA,0,"53242 12956 3356 9498 45528","i"
"*","1.23.136.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.136.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.137.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.137.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.138.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.138.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.139.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.139.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.140.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.140.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.140.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.140.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.141.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.141.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.142.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.142.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.143.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.143.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.144.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.144.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.146.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.146.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9498 45528","i"
"*","1.23.147.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.147.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.148.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.148.0","22","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.148.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.148.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.149.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.149.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.150.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.150.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.152.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.152.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.153.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.153.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.154.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.154.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.155.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.155.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.156.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.156.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.157.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.157.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.158.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.158.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.159.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.159.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.160.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.160.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.160.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.160.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.161.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.161.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.162.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.162.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.163.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.163.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.164.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.164.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.165.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.165.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.166.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.166.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.167.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.167.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.168.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.168.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.168.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.168.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.169.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.169.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.170.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.170.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.171.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.171.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.172.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.172.0","23","200.219.145.23",NA,NA,0,"53242 12956 3356 9498 45528","i"
"*","1.23.172.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.172.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.173.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.173.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.174.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.174.0","23","200.219.145.23",NA,NA,0,"53242 12956 3356 9498 45528","i"
"*","1.23.174.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.174.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.175.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.175.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9498 45528","i"
"*","1.23.176.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.176.0","23","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.176.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.176.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.177.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.177.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.178.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.178.0","23","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.178.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.178.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.179.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 9730 45528","i"
"*>","1.23.179.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.180.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 9730 45528","i"
"*>","1.23.180.0","23","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.180.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.180.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.181.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 9730 45528","i"
"*>","1.23.181.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.182.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.182.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9498 45528","i"
"*","1.23.183.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.183.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.184.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.184.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.185.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.185.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.186.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.186.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.187.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.187.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.188.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.188.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.189.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.189.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.190.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.190.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.191.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.191.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.192.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.192.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.193.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.193.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.194.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.194.0","23","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.196.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.196.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.197.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.197.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.198.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.198.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 9498 45528","i"
"*","1.23.199.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.199.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.200.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.200.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.201.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 9730 45528","i"
"*>","1.23.201.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.202.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 9730 45528","i"
"*>","1.23.202.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.203.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.203.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.206.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.206.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.207.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 9730 45528","i"
"*>","1.23.207.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.208.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.208.0","21","200.219.145.23",NA,NA,0,"53242 12956 3356 9498 45528","i"
"*","1.23.209.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.209.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.210.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.210.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.212.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.212.0","22","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.213.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.213.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 9498 45528","i"
"*","1.23.215.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.215.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.216.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 45528","i"
"*>","1.23.216.0","22","200.219.145.23",NA,NA,0,"53242 12956 3356 9498 45528","i"
"*","1.23.218.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.218.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.220.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.220.0","23","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.220.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.220.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.221.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.221.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.224.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.224.0","21","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.224.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.224.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.225.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.225.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.227.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.227.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.228.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.228.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.229.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.229.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.230.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.230.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.231.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.231.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.232.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.232.0","21","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.232.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.232.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.233.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.233.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.234.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.234.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.235.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.235.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.236.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.236.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.239.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.239.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.240.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.240.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.241.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 9498 55410 45528","i"
"*>","1.23.241.0","24","200.219.145.23",NA,NA,0,"53242 12956 3491 55410 45528","i"
"*","1.23.242.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.242.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.243.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.243.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.248.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.248.0","21","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.23.253.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6453 4755 45528","i"
"*>","1.23.253.0","24","200.219.145.23",NA,NA,0,"53242 12956 6453 4755 45528","i"
"*","1.24.0.0","13","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 4837","i"
"*>","1.24.0.0","13","200.219.145.23",NA,NA,0,"53242 12956 7018 4837","i"
"*","1.33.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 2514","i"
"*>","1.33.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 3356 9505 2514","i"
"*","1.34.0.0","15","200.219.145.45",NA,NA,0,"28135 18881 3549 1239 9680 3462","i"
"*>","1.34.0.0","15","200.219.145.23",NA,NA,0,"53242 7738 6762 9680 3462","i"
"*","1.34.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 9680 3462","i"
"*>","1.34.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 1299 9680 3462","i"
"*","1.35.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 9680 3462","i"
"*>","1.35.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 1299 9680 3462","i"
"*","1.35.128.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 9680","i"
"*>","1.35.128.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 9680","i"
"*","1.35.129.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 9680","i"
"*>","1.35.129.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 9680","i"
"*","1.35.130.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 9680","i"
"*>","1.35.130.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 9680","i"
"*","1.35.131.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 9680","i"
"*>","1.35.131.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 9680","i"
"*","1.35.132.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 9680","i"
"*>","1.35.132.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 9680","i"
"*","1.36.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3491 4760","i"
"*>","1.36.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 3491 4760","i"
"*","1.36.0.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3491 4760","i"
"*>","1.36.0.0","19","200.219.145.23",NA,NA,0,"53242 12956 3491 4760","i"
"*","1.36.32.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3491 4760","i"
"*>","1.36.32.0","19","200.219.145.23",NA,NA,0,"53242 12956 3491 4760","i"
"*","1.36.64.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3491 4760","i"
"*>","1.36.64.0","19","200.219.145.23",NA,NA,0,"53242 12956 3491 4760","i"
"*","1.36.96.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3491 4760","i"
"*>","1.36.96.0","19","200.219.145.23",NA,NA,0,"53242 12956 3491 4760","i"
"*","1.36.128.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3491 4760","i"
"*>","1.36.128.0","19","200.219.145.23",NA,NA,0,"53242 12956 3491 4760","i"
"*","1.36.160.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3491 4760","i"
"*>","1.36.160.0","19","200.219.145.23",NA,NA,0,"53242 12956 3491 4760","i"
"*","1.36.192.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3491 4760","i"
"*>","1.36.192.0","19","200.219.145.23",NA,NA,0,"53242 12956 3491 4760","i"
"*","1.36.224.0","19","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 3491 4760","i"
"*>","1.36.224.0","19","200.219.145.23",NA,NA,0,"53242 12956 3491 4760","i"
"*","1.37.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 4775","i"
"*>","1.37.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 3356 4775","i"
"*","1.38.0.0","17","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266 {38266}","?"
"*>","1.38.0.0","17","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266 {38266}","?"
"*","1.38.0.0","23","200.219.145.45",NA,NA,0,"28135 18881 3549 1299 1273 55410 38266","?"
"*>","1.38.0.0","23","200.219.145.23",NA,NA,0,"53242 12956 1273 55410 38266","?"
"*","1.38.4.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3491 55410 38266","?"
